id,Title,Content,"Timeline Dates","Include Video","Video URL","YT or Vimeo?","Video Synposis","Include Document","Document Synopsis",Document,"Resource Categories","Video Contributors","Document Contributors",Order,"Image Featured"
1014,"Farinelli: il castrato (1994)",,1006,1,https://vimeo.com/344662,Vimeo,"“I’d like to be for cinema what William Shakespeare was for theater, Marx for politics, and Freud for psychology,” the German director Rainer Werner Fassbinder is quoted as having said in the Danish director Christian Braad Thomsen’s documentary study, “Fassbinder: To Love Without Demands.” Fassbinder, who died in 1982 at 37, was an extreme workhorse whose stupendous output — more than 60 films and two television series, not to mention plays — was accomplished with little sleep and an indifference to his physical well-being. Copious drugs and alcohol were consumed to keep up the pace. Mr. Thomsen, who directed this reverent tribute, met Fassbinder in 1969 at the Berlin International Film Festival, where his early movie “Love Is Colder Than Death” was booed. Fassbinder, unruffled, dismissed the Berlin critics as “provincials” and remarked, “At least they reacted.” Over the coming years, Mr. Thomsen interviewed the director and became a close friend. The access to Fassbinder that the relationship provided was a boon to the film, but a disadvantage as well because the close-up view results in a patchy portrait rather than a coherent biography. The documentary assumes a familiarity with Fassbinder’s movies that few American viewers possess. There is no film-by-film analysis of his major works, which include “The Marriage of Maria Braun” and “Berlin Alexanderplatz,” or the connection from one to the next. What is emphasized is Fassbinder’s obsession with family. The film examines him through a Freudian lens, paying special attention to his mother, Lilo Pempeit, who appeared in many of his films and whose voice is heard in audio interviews. After World War II, Fassbinder was brought up in Munich by an ever-changing group of adults who lived in a house in which he enjoyed almost unlimited freedom. As his career developed, his filmmaking colleagues and troupe of actors became a surrogate family. The film is divided into chapters — with titles like “Childhood,” “The Actors,” “Sadomasochism” and “Death” — that create a semblance of structure. Fassbinder had ambivalent feelings about Hollywood and abhorred sentimentality. Of the many directors Fassbinder admired, Mr. Thomsen says, the closest thing to an idol was Douglas Sirk (born Klaus Detlef Sierck in Hamburg) who used Hollywood conventions only to subvert them in movies like “Imitation of Life,” a film with soap-opera theatrics that disguised an underlying social critique. Fassbinder’s changing politics are mentioned, but in bits and pieces, with little effort made to tie everything into a consistent theory. Among the actors interviewed, the most time is given to Irm Hermann, who describes Fassbinder’s abusive, authoritarian control over her. Other actors featured in Fassbinder films, especially Hanna Schygulla, are seen in clips, but are not interviewed. In the chapter “Sadomasochism,” any details of sexual tastes are missing, as are references to his lovers, most of them male, although the movie notes that three of them committed suicide. In Fassbinder’s last five years, the documentary says, he lost his trust in the idea of community and decided that the world was crazy and could not be changed except into “a kind of personal madness.” This frustrating if intriguing film suggests that Fassbinder did the same, but indirectly. He died of overwork. There is a tumultuous story left untold. “Fassbinder: To Love Without Demands” is not rated. It is in English and German, with English subtitles. Running time: 1 hour 49 minutes.",1,,,"Biblical|Old testament|Revelation","Graham Fletcher",,3,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49335934_100x75.jpg
1016,"Gordy (1995)",,1904-2050,1,https://vimeo.com/344806,Vimeo,"In the opening scene of “Green Room,” the members of the Ain’t Rights, a punk band from the East Coast, wake up in a cornfield somewhere in the Pacific Northwest. The driver fell asleep at the wheel, the van is out of gas, and the hassles escalate after that. A promised gig falls through, a podcast interview becomes a little awkward, and the group’s corporate assets, not counting the van and the gear inside it, add up to around $25 and a few takeout containers of rice and beans. Things will only get worse. There will be guns, machetes, dogs trained to gobble human flesh, and a forest full of scary homegrown fascists. But before all of that — before “Green Room,” written and directed by Jeremy Saulnier, puts its genre cards on the table and turns into a tense and nasty siege movie — the plight of the Ain’t Rights has a scruffy comic flavor. We could be watching a web series or a spindly indie about four young people (played by Alia Shawkat, Anton Yelchin, Callum Turner and Joe Cole) at loose ends who meet up with a series of rough but also kind of interesting characters. The Ain’ts are hardly innocent: Their touring vehicle runs on fuel siphoned from parked cars. But there is something touching about their devotion to one another and to the dogmas and rhythms of punk rock. It has been around for much longer than any of them. Though “Green Room” takes place in the smartphone-enabled present and assembles a cast of talented millennials, it explores a venerable subcultural terrain. Booked to play a show at a remote roadhouse whose patrons are skinheads — the place is decorated with SS lightning bolts and Confederate flags — our heroes unleash a cover of the Dead Kennedys’ anthem insulting “Nazi punks,” a chestnut from 1981. Some in the crowd take the bait and toss bottles, extend their middle fingers or walk out. Others accept the insouciance of the gesture and dive into the mosh pit. The Ain’ts themselves may be disgusted with the audience, but not enough to refuse the club owner’s money. The ideological errors of young music fans aren’t really the point of “Green Room.” The political resurgence of white supremacy gives the movie a frisson of topicality, but extremism is less a theme than a conceit. Mr. Saulnier, whose previous color-coded exercise in mayhem was “Blue Ruin,” needed some detestable bad guys, and he chose well. The skinheads at the show are not just obnoxious racists. Many of them are part of a criminal network heavy into heroin, dog fighting and other bad stuff. The captain of this enterprise is a graybeard named Darcy, played by none other than Patrick Stewart. That inspired bit of casting is almost enough to inscribe “Green Room” alongside “Sexy Beast” in the pantheon of against-type British thespian screen villainy. Darcy, his voice an almost soothing growl, presents himself as a reasonable and practical man. His diplomatic skills are called upon when the Ain’ts witness some bad business backstage and need to be placated until they can be dealt with more permanently. This is when the guns, machetes and killer dogs come into play, and when Mr. Saulnier begins to show off his tactical chops. Once it becomes clear that the band can’t talk its way out of trouble, its members decide to fight back, with their bassist, Pat (Mr. Yelchin), and their guitarist, Sam (Ms. Shawkat), taking the lead, and a couple of less-than-fully-loyal skinheads (Mark Webber and Imogen Poots) playing backup. Once the violence starts, “Green Room” settles into horror movie logic, becoming steadily more gruesome and less terrifying as the body count grows. You know some people are going to die, and figuring out who and in what order feels more like a brainteaser than like a matter of deep moral or emotional concern. Which is cool and everything. Mr. Saulnier certainly could have done more, but he succeeds perfectly well within the limited terms he has set for himself. When the situation looks especially desperate, Pat offers a lesson drawn from a long-ago paintball match, the point of which is that the only way to defeat grimly determined professional warriors is with a defiantly playful, anarchic spirit. That’s a canonical punk-rock attitude, of course, even if it isn’t quite an adequate response to hate-based politics. Darcy likes to tell his young followers that “it’s not a party; it’s a movement.” But there’s no reason to take him seriously. “Green Room” is rated R (under 17 requires accompanying parent or adult guardian). “Punk ain’t no religious cult. Punk means thinking for yourself.” Running time:  1 hour 35 minutes.",1,,,Judges|Modernity,"Mason Kinsella|Paul Arnold",,100,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/29690348_100x75.jpg
1018,"Gumby: The Movie (1995)",,"980 BC",1,https://vimeo.com/344872,Vimeo,"Sunlight on rippling water, tanned bodies lounging by a swimming pool, brilliant sunshine in a deep-blue sky, endless summer. The canvases of the British painter, stage designer and photographer David Hockney, who settled in Los Angeles in the mid-1960s, are the visual-art equivalents of the Beach Boys’ records from the same period. They encapsulate the Southern California dream with a gorgeous simplicity that makes you want to drop everything and go west, grab a surfboard and paddle into the Pacific. As pictured in Randall Wright’s entertaining documentary biography of Mr. Hockney, 78 and still going strong, the paintings’ light is so dazzling that the pigment seems to glisten. Mr. Hockney recalls his attraction to Los Angeles in the film and sounds like an explorer who has discovered paradise. Of Southern California, he says, “It’s got all the energy of the United States but with the Mediterranean thrown in.” He adds that he didn’t think of it as a cultural desert because Hollywood was there, and he grew up loving the movies. “Los Angeles was three times better than I thought it would be,” he exclaims. It was another world from his dingy hometown, Bradford, England, where he was born to devoted parents who told their oddball son not to worry about what the neighbors thought. And he didn’t. After graduation from the Royal College of Art, he went to America because it was the capital of the art world and quickly found his place as a hybrid of pop artist and traditionalist. A Clairol ad persuaded him to dye his hair blond, which it remained. Many have remarked on his resemblance to his friend, Andy Warhol, although that name, strangely, isn’t mentioned in the film. Much of Mr. Hockney’s work was related to his homosexuality and dealt with his fantasies of surfers. “He was really like a high-school girl about it,” one friend remarks. One of the two important relationships examined in the film was with his first love, Peter Schlesinger, a handsome art student who was 19 when they met and who became his muse and frequent subject. It ended badly in the early ’70s. His crucial relationship wasn’t romantic but rather a profound friendship with the modern art historian, critic and curator Henry Geldzahler, whose death in 1994 left Mr. Hockney devastated. Like most of its subject’s art, “Hockney” is a sunny film that spends just enough time acknowledging the sadder aspects of his life to avoid sounding aggressively chipper. Its darkest shadow is the AIDS epidemic, which, Mr. Hockney said, claimed the lives of two-thirds of his friends and changed New York. Had they lived, he surmises, the city would still have a bohemia. When it deepens its intellectual focus, “Hockney” begins to lose coherence, with rushed sequences that cover his stage designs, his landscapes and his experiments with photography. As the film jumps from topic to topic, trusting that catchy sound bites will fill in gaps, you struggle to keep up with each chapter before the subject changes. Many erudite talking heads appear, but there is no satisfying overview of the artist and his complicated relationship to art history beyond the assertion that Pablo Picasso was his idol and that Mr. Hockney’s restless transformations reflected that admiration. “Hockney” is not rated. Running time: 1 hour 53 minutes.",1,,,"Biblical|History|New testament","Mason Kinsella|Paul Arnold",,268,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/21054707_100x75.jpg
1020,"The Glass Shield (1994)",,"1984 BC",1,https://vimeo.com/346095,Vimeo,"The absurdist kick in “Keanu,” the first movie to showcase Keegan-Michael Key and Jordan Peele together, has a tiny tail and squeak. Beloved of crime lords and doofuses alike, Keanu the kitten shows up early, padding underfoot through one of those artfully staged drug labs — armed guards, white powder, ominous lighting — that’s soon lit up with the sights and sounds of heavy artillery. Much like the Buddhalicious star he’s named for, Keanu slips unscathed through the fast-and-furious raining bullets, miraculously dodging death as a heavenly chorus lays down an apocalyptic track. Kitten has skills. That’s the high-concept goof in “Keanu,” a 10-minute sketch that’s been inflated to bloated feature length. Running 90 minutes too long, the movie is a slack, erratically amusing excuse to watch Mr. Key and Mr. Peele tag-team after ending “Key & Peele,” their celebrated, often blazingly funny Comedy Central series that turned them into national memes. The road to Mr. Key and Mr. Peele’s future as movie headliners, though, will take more than kittens, guns and a riff on gangbangers head-bobbing to George Michael. What’s needed is a sharper, smarter edge, like the one they used on their show to lacerate pop-cultural and political targets; also, more and better jokes. The good news is that Mr. Key and Mr. Peele comfortably hold the big screen, whether they’re playing ordinary guys or imitating killers. The movie, which Mr. Peele wrote with the longtime “Key & Peele” contributor Alex Rubens, opens with the kitten running from the drug-lab shootout and landing at the door of Rell (Mr. Peele), who’s distraught after being dumped by his girlfriend. Like every man in the movie, Rell falls for the cat and — after rising from a miasma of pot smoke while flanked by posters for “New Jack City” and Michael Mann’s “Heat” — names his fluffy new friend Keanu. A new love is born, one that’s blessed by Rell’s cousin, Clarence (Mr. Key), if also nearly doomed. Things start cooking when Keanu disappears, forcing Rell and Clarence to play detective while chasing leads and kitten tail. They end up in a strip club, where women provide the topless decoration on and off the pole in a joint, bada bing, run by a gangster, Cheddar (Method Man), and his gunslingers. (The flat-liner here is that the crew calls itself the 17th Street Blips, à la the Crips and the Bloods.) There, Rell and Clarence, latter-day Hardy Boys, pretend to be hard-core criminals, a quickie makeover that largely involves putting a swagger in their step, talking street (or like black extras in an exploitation flick) and punctuating their cartoonish braggadocio with R-rated filler. On their show, Mr. Key and Mr. Peele turned code switching into an aesthetic principle, most famously in their sketches involving President Obama (brilliantly channeled by Mr. Peele) and his Anger Translator, Luther (Mr. Key). In “Keanu,” once Rell and Clarence start hanging with Cheddar’s group, they swap their everyday speech (“good English”) for tougher, rougher talk and haphazard grammar. They drop their final “g’s,” sprinkle on the “ain’ts” and vamp like gangbangers. It’s a metamorphosis that sounds like conceptual gold, as Mr. Key and Mr. Peele — drawing from the comedy of masquerade and playing with racially coded speech and behavior — turn a pair of amusing milquetoasts who happen to be black into black stereotypes right out of central casting. Rell and Clarence are performing thuggery, at least at first, walking the bad-man walk and talking the talk while frantically looking for the exit. And despite the sluggish passages and hum of unease, it’s fun watching these performers play with clichés amid a guest visit from Anna Faris and the sight of Clarence’s minivan’s becoming a safe space for gangsta sharing and caring. (The director is Peter Atencio, another “Key & Peele” veteran.) But as the genre machinery chugs along, the bang-bang begins to overwhelm the movie, and the underlying critique gives way to a what-me-worry shrug. Keanu may be Rell and Clarence’s power animal. But he’s no match for Liam “Neesons,” the character whom Mr. Key and Mr. Peele named in honor of the Hollywood hepcat who explodes minds and bodies both. “Keanu” is rated R (Under 17 requires accompanying parent or adult guardian). Bang bang, bleep bleep. Running time: 1 hour 40 minutes.",1,,,Judges|Modernity,"Fred Jones|John Smith",,111,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/62171231_100x75.jpg
1022,"Hoop Dreams (1994)",,"506 BC",1,https://vimeo.com/346344,Vimeo,"“L’Attesa” (“The Wait”), Piero Messina’s debut feature, is an elegant melodrama of maternal grief with overtones of horror, a psychological rather than a supernatural ghost story. Set in Sicily around Easter, the film partakes freely of religious imagery to add gravity and mystery to its domestic tale of loss, longing and deceit. The landscape — volcanic rock and quiet forests surrounding a sparkling lake — is captured in long, wide takes, a beauty surpassed only by close-ups of the two lead actresses, Juliette Binoche and Lou de Laâge. Ms. Binoche plays Anna, a Frenchwoman who lives on an estate that belonged to her former husband’s family. Ms. de Laâge is Jeanne, the French girlfriend of Anna’s son, Giuseppe. Jeanne, who has never met Anna, arrives for a visit at a tragically inconvenient moment. Giuseppe has just died in an accident — the first images in “L’Attesa” are of his funeral — and Anna is too distraught to break the news to Jeanne. When the young woman calls from the airport, Anna tells her that Giuseppe isn’t home and dispatches the caretaker, Pietro (Giorgio Colangeli), to pick her up. “I’m waiting for the right moment to tell her,” Anna tells her sister-in-law after Jeanne has stumbled downstairs into a houseful of black-clad mourners. But Anna’s lie, initially a sin of omission, grows deeper, more complicated and more cruel as Jeanne hangs around, waiting for her lover to return and leaving plaintive messages on his cellphone. Anna listens to them, with what seems to be a complicated blend of masochism, jealousy and wishful thinking — as if the fact that someone believes her son is still alive might make him less dead. “L’Attesa,” loosely based on a 1923 play by Luigi Pirandello called “The Life I Gave You,” is a delicate, slightly artificial study in time and emotion. Its slow pace captures the stasis of Anna’s condition, her feeling of being stuck in an agonizing limbo between denial and acceptance. Jeanne’s presence is both an unbearable reminder of her own loss and a token of her son’s presence, and Mr. Messina is more interested in the nuances of the situation than in the mechanics of plot. At times the plausibility of the story starts to fray, but the feelings and images are strong enough to keep such doubts in check. The setting has an atavistic, primal grandeur. Sicily is a place of ancient blood feuds, medieval rituals and Greek tragedies. And there is something similarly timeless about the contours of Ms. Binoche’s face. In anguish and repose, Anna could be a figure in an Italian Renaissance painting, a pale image of sorrow against a dark background. Jeanne, first seen in the blinding, sterile light of the airport, can seem as much a time traveler as a tourist, a visitor from the European modernity that is also Anna’s native realm. She comes to regard her would-be mother-in-law — there’s no real word for what they are to each other — as a wise aunt or an older sister, and despite the weirdness of the circumstances, the two women strike up a tentative friendship. It’s a pleasure to watch Ms. Binoche and Ms. de Laâge onscreen together. And there are scenes of each of them alone that are piercing and lovely. At one point, Anna wraps her arms around an inflatable raft and releases the valve, catching her son’s preserved breath on her face as it escapes. “L’Attesa,” while it is about the stasis and confinement of its characters, suffers from a different kind of claustrophobia. A model of craft, refinement and visual decorum, it is both a hothouse flower and a cinematic hothouse, nurturing blossoms of exquisite feeling protected from the air of reality. Compared, say, with the Sicily of Michelangelo Antonioni’s “L’Avventura” or (to take a more recent example, also starring Ms. Binoche) the Alps of Olivier Assayas’s “Clouds of Sils Maria,” Mr. Messina’s Sicily has the shallow picturesqueness of a tourist destination. And Anna’s house, a stately pile of stones, is little more than an impressive piece of real estate, haunted not by history but by a single ghost. The performances are vivid and moving, but there is ultimately less to this well-made, impeccably acted film than meets the eye. Its meticulousness is to some degree a flaw, an evasion of nearly every variety of human messiness. You wait in vain for the full weight of bereavement to become apparent, and also for an indication of the density of experience. You wait in gorgeous surroundings, in marvelous company, for something that never arrives. “L’Attesa” (“The Wait”) is not rated. It is in Italian and French, with English subtitles. Running time: 1 hour 50 minutes.",1,,,Biblical|History|Revelation|Timothy,"Graham Fletcher|John Smith",,171,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49345326_100x75.jpg
1024,"Heavenly Creatures (1994)",,80-237,1,https://vimeo.com/346379,Vimeo,"Everybody likes to spout grand-sounding ideas; no one likes to get into the messy area of carrying them out. A case in point: “Love Thy Nature,” an airy film by Sylvie Rokab that advocates redefining the relationship between humans and the natural world. Various theorists talk about the need to get away from the idea that people are supposed to subdue the Earth and toward the view that we are part of an interconnected planetary organism of sorts. The era of humans, we’re reminded, represents only a tiny fraction of Earth’s existence, and across those eons the planet has been continually evolving in ways that support a diversity of life. We need to figure out our place in this biosphere rather than try to conquer and exploit it. These ideas are presented via various talking heads and a narration read by Liam Neeson that represents “the voice of Sapiens,” while endless slow-motion footage of animals, plants and people rolls by. Hard realities, though, are nowhere to be found. Some of these experts like to talk in the “we”: “We’re starting to realize that we’re all kin, we’re all cousins,” Brian Swimme, a cosmologist, says in a segment that notes how much DNA humans share with trees. But who is this “we”? No one in this film acknowledges that a large number of humans deny global warming and still cheer the line “drill, baby, drill” when politicians hurl it. Even when it could be specific, “Love Thy Nature” isn’t. The idea of biomimicry — emulating proven solutions from the natural world to address human needs and problems — is discussed, but don’t expect many concrete examples. The film is useful enough as an introduction to such concepts, but it’s not willing to take on the difficult journey from theory to practice.",1,,,History|Judges|Modernity,"John Smith|Mason Kinsella|Paul Arnold",,233,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49345536_100x75.jpg
1026,"Houseguest (1994)",,"325 BC",1,https://vimeo.com/346880,Vimeo,"According to Kengo Hioki, the guitarist for and a founder of the punk band Peelander-Z, the group’s focus is 10 percent on music, 90 percent on theatrical style. Its gonzo stagecraft involves garish costumes and wild hairdos. The Japanese band members, mostly based in the United States, perform as alter egos — aliens from the planet Peelander. Kengo calls himself Peelander-Yellow; his bassist and longtime friend Kotaro Tsukada, is Peelander-Red. Peelander-Green is seen on drums. In “Mad Tiger,” a slight, overextended documentary about these musicians, Red decides to call it quits and open a bar. The separation is initially amicable, but rifts soon threaten to unplug Peelander-Z’s amplifiers for good. In particular, Yellow struggles to find a rhythm with the new bassist (Purple, from the dark side of the planet). Yellow notes that making an audience happy is tough, and the main idea in “Mad Tiger” is that the group’s prankishness masks complex, longstanding friendships. Yellow, a shy former painter who hides behind his character, is easily wounded, and not because he once broke a tooth during a rolling high kick. The movie is obviously heartfelt, but the directors, Jonathan Yi and Michael Haertlein, never turn this motley crew into compelling characters. (The band’s personnel issues don’t exactly amount to the breakup of the Beatles.) Nor is there much “This Is Spinal Tap”-style humor. “Mad Tiger” is entirely earnest in its affection, even when Red shows up at Purple’s first show, seriously irritating Yellow.",1,,,"Modernity|New testament|Old testament|Timothy","Fred Jones|Graham Fletcher|Mason Kinsella",,133,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49349588_100x75.jpg
1028,"Immortal Beloved (1994)",,"1061-1307 BC",1,https://vimeo.com/346931,Vimeo,"An early scene in “Men & Chicken” shows the actor Mads Mikkelsen, with curly hair and a mustache, in the role of Elias, on an awkward date with a woman he met online. She says she is impressed that Elias made the date to begin with because her profile picture, which shows her in a wheelchair, has turned off other men. Expressing interest in her job as a psychiatrist, Elias describes a dream, one in which he rapes a bird of some sort. His date interjects questions; Elias responds with annoyance, questioning her competence as a therapist. He subsequently retires to the men’s room and begins to masturbate in a stall. Yes. “Men & Chicken” is that kind of movie. He’s interrupted by a phone call from his brother Gabriel (David Dencik), who tells Elias that their father has died. It’s even more of that kind of movie when Elias and Gabriel discover their dead father is not their real father. The comically dimwitted brothers trek to a remote Danish island, where they discover three more brothers, who are loath to let the interlopers see the patriarch. Slapstick violence collides with an air of rot, and for a time the movie feels like a cross between “The Texas Chainsaw Massacre” and a vintage Three Stooges short. And then there are the mutated chickens. All the weirdness is orchestrated with surprising understatement by the writer and director Anders Thomas Jensen, a well-established screenwriter and a bit of a cult figure, directorially, in his native land. The movie’s grave commitment to its own quirkiness is admirable, I suppose. But that doesn’t mean I’m going to recommend it.",1,,,Biblical|Timothy,"Fred Jones",,8,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49349945_100x75.jpg
1030,"Heavyweights (Heavy Weights) (1995)",,"1497-1728 BC",1,https://vimeo.com/347258,Vimeo,"The unofficial conclusion of an unofficial trilogy of holiday-themed multistar comedy vehicles directed by Garry Marshall, “Mother’s Day” has its perfunctory heart exactly where any experienced viewer would expect it to be. That is, in a fantasy world where, among other things, one older mother’s lifetime of bigotry can be cured by half an afternoon spent with a mixed-race child. The major players in this movie of intertwined story lines include Kate Hudson as a daughter and mom addicted to secrets; Jennifer Aniston as a frazzled divorced mom superirritated by her ex, played by Timothy Olyphant (who’s clearly dying to star in a biopic of Billy Bob Thornton); Julia Roberts as a high-powered childless career woman; and Britt Robertson as a young single mom who’s loath to marry her winsome British boyfriend because of her ambivalence about having been adopted. You will guess, immediately, who her mom turns out to be. The movie, a goopy, glossy mess with 10 times more respect for contrived sentimentality than for film grammar, is bereft of genuinely amusing jokes — Mr. Marshall really had some nerve naming his autobiography “Wake Me When It’s Funny.” Which is not to say the film lacks entertainment value. There’s unusual imagery, in the form of Ms. Roberts’s recycled wig. (Perhaps she had hoped to pass for a Julia Roberts impersonator.) There’s suspense, as when Jason Sudeikis, playing a single dad, sings “The Humpty Dance” for a roomful of children, and you wonder if he’ll make it to the line “I once got busy in a Burger King bathroom.” And there are laughs, albeit inadvertent; the biggest comes courtesy of the production’s no-doubt overworked sound department, when Ms. Robertson utters “I have abandonment issues” without moving her mouth. GLENN KENNY “Mother’s Day” is rated PG-13 (Parents strongly cautioned) for language of the sort that your mom may use with you if you take her to see this movie.",1,,,"Modernity|New testament","John Smith|Mason Kinsella|Paul Arnold",,52,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49353024_100x75.jpg
1032,"Hunted, The (1995)",,594-914,1,https://vimeo.com/347293,Vimeo,"“Mothers and Daughters” is full of recognizable stars and heartfelt conversations. Unfortunately, it’s largely devoid of the kind of character development that can give such conversations real impact. The movie — directed by Paul Duddridge and released, of course, just in time for Mother’s Day weekend — works an intersecting-stories structure as it follows several mother-daughter pairs through tensions, tears and reconciliations. The cast includes Susan Sarandon, Sharon Stone, Courteney Cox, Mira Sorvino, Christina Ricci and Eva Amurri Martino (Ms. Sarandon’s real daughter), and they are tasked with cutting right to the chase. Having multiple plotlines eats time, and, as a result, Paige Cameron, the screenwriter, doesn’t really lay much of a foundation for any of these relationships; instead, we’ve barely registered who’s who before we are plunged into the heart-to-hearts. Subtlety is not on the agenda here, either; these are big-moment stories that involve pregnancies, revelations about who is whose biological parent, and so on. The dialogue — much of it delivered via video conference calls, for some reason — is the kind of Lifetime movie stuff that will probably strike a chord with mothers and daughters who have had similar conversations or wish they had. “When you were born, and I saw you, I didn’t know that I could ever need anything that badly, that I could ever love anything that much,” Ms. Sarandon’s character tells her daughter. But what kind of relationship led to such earnest soul-baring? We’re left to imagine. NEIL GENZLINGER “Mothers and Daughters” is rated PG-13 (Parents strongly cautioned) for mature themes.",1,,,"Modernity|Old testament","Fred Jones|Mason Kinsella",,189,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/21011988_100x75.jpg
1034,"I.Q. (1994)",,"806 BC",1,https://vimeo.com/347675,Vimeo,"One night, Nina Simone, the great jazz singer, composer and pianist, now semiretired on the French Riviera, calls up her old friend Richard Pryor. It’s the 1990s, and both of them have seen better days. His first words to her are “Can you imagine?,” and while he’s referring to his own struggles with addiction and illness, his question haunts “Nina,” a sincere and spectacularly misbegotten new biopic. While the movie may invite us to imagine its subject’s extraordinary life, it frustrates our ability to do so at every turn. The conversation with Pryor, who is played by Mike Epps, is a perfect example. A flashback establishes that they performed together back in the ’60s, but it’s gone before any historical or emotional significance has registered. In its wake there is a lingering flicker of curiosity. Nina Simone and Richard Pryor were friends. Wouldn’t that make an interesting movie? There are so many interesting movies hovering in the air, none of them the one onscreen. “Nina,” written and directed by Cynthia Mort, has taken a long time to arrive in theaters. In the months leading up to its release, the film has been criticized for casting Zoe Saldana, who is also credited as an executive producer, in the title role. The real Nina Simone had much darker skin than Ms. Saldana, whose participation has sparked renewed discussion about persistent color bias in popular culture. The fact that her complexion, like her accent, seems to shift from one scene to the next is unlikely to help. But the problems with “Nina” are more than skin deep. Ms. Saldana does her own singing, and while she has a fine voice, she lacks Ms. Simone’s lower register range and the uniquely Simonean tonal quality that was somehow both raw and silken, furious and sad. Still, the film, shot in cool, soft, vintagey colors by Mihai Malaimare Jr., works better as a lounge act than as a biography. The songs (including “Four Women,” “Wild Is the Wind,” “My Baby Just Cares for Me” and “See-Line Woman”) are still great. Even so, those interested in Simone’s art should listen to her records. Those curious about her life can check out “What Happened, Miss Simone?,” Liz Garbus’s recent, and excellent, documentary. Many of the important facts in that movie appear as footnotes or flashbacks in this one. An early scene shows Simone as a teenage piano prodigy in North Carolina, insisting that her parents be seated in the segregated hall where she is performing. Later, in an interview on French radio, she recalls her Juilliard education and her rejection from the Curtis Institute in Philadelphia, which had no place for a young black woman interested in classical music. We catch a glimpse of her composing “To Be Young, Gifted and Black” in the company of its inspiration, the playwright Lorraine Hansberry. We learn that she had a daughter and was active in the civil rights movement. But the threads that would connect these data points into something coherent — let alone revelatory, moving or provocative — are never supplied. Instead, we are treated to a bizarre, shambling drama about Simone’s relationship, in her last decade, with Clifton Henderson (David Oyelowo), who was her assistant and then her manager. They meet in Los Angeles, where Simone has been placed in a psychiatric ward after pulling a gun on a record-company executive. Clifton, a nurse, treats her kindly and is aware of her fame, so she drops some cash on him (literally) and spirits him away to the South of France, where she leads a dissipated expat life. Existing on Champagne and cigarettes, she pouts and sleeps and swears at poor Clifton, refusing to eat the food he prepares her and occasionally throwing things at him. In her early 60s, she still intermittently performs and records, but her erratic behavior, some of it the result of bipolar disorder, keeps her from the comeback she desires and deserves. To the extent that “Nina” has a plot, it involves Clifton’s efforts to help her and preserve his own patience and dignity. But their interactions, too, feel like a weird cabaret act, or like outtakes from a sitcom about a crazy diva and her loyal servant. Ms. Mort’s writing lacks psychological texture, and her direction generates little intensity, or even continuity. To say nothing of relevance. Ms. Garbus’s documentary implicitly linked Simone’s public career and private travails to the racial and sexual politics of the present. There are few musicians whose work feels so permanently urgent, whose contribution still demands to be grappled with and understood. It gives me no pleasure to say that “Nina” contributes nothing to that understanding. “Nina” is not rated. Running time: 1 hour 30 minutes.",1,,,Judges|Modernity,"Graham Fletcher|John Smith",,234,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49355303_100x75.jpg
1036,"Interview with the Vampire: The Vampire Chronicles (1994)",,1083-1362,1,https://vimeo.com/347948,Vimeo,"“A terrible beauty is born,” Yeats wrote in his poem “Easter 1916,” about Ireland’s fight for independence from the British. But the 30 centenarians facing the camera in Alex Fegan’s delightful documentary “Older Than Ireland” are simply beautiful: frail, yes, but wise, wry, flinty, funny and sometimes very tender. All were born before the Easter Rising, an event widely celebrated this year that sparked the explosion in patriotism that ultimately led to the founding of the Irish Republic. The film begins with a gently frivolous tone, to a light piano score. In largely flat, symmetrical compositions, its subjects address questions: How does it feel to be 100? What’s the secret to longevity? What was school like? (Lots of corporal punishment, apparently.) Then it moves into more haunting recollections: Bessie Nolan, 103, recalls the day of the Easter Rising. Jackie O’Sullivan, 102, met the rebels Michael Collins and Eamon de Valera. Among others, Michael O’Connor, 101, and Flann Brennan, 101, describe the vicious predations of the Black and Tans. Jack Powell, 101, remembers the early emergence of the Irish Republican Army. Some passages — descriptions of dance halls, first kisses (“a snoggle in the ditch”), wedding proposals, tearful partings with emigrants to America and with dying spouses — are downright poignant. As for inevitable fate, Ms. Nolan says, “I’m looking forward to the hereafter.” It’s often said that the Irish, blessed with the gift of gab, can be splendid raconteurs. You’ll find generous evidence to that effect here. And a bit of poetry as well.",1,,,Judges|Modernity|Revelation,"Mason Kinsella",,9,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/49357504_100x75.jpg
